JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
PM-F-002,Product Manager,Fresher,0-1,"Product lifecycle understanding; Market research fundamentals; Basic data analytics; Customer-centric design awareness; Scrum and Kanban basics; Communication; Teamwork; Problem-solving; Adaptability; Tools: JIRA, Figma",Participate in product ideation sessions; Assist in competitor analysis; Support data collection and analysis; Document user stories and requirements; Collaborate with design and development teams; Support agile ceremonies,Product Management; Market Research; Data Analysis; Agile; UX; Customer Interviews; Stakeholder Communication,"Product Manager Product lifecycle understanding; Market research fundamentals; Basic data analytics; Customer-centric design awareness; Scrum and Kanban basics; Communication; Teamwork; Problem-solving; Adaptability; Tools: JIRA, Figma Participate in product ideation sessions; Assist in competitor analysis; Support data collection and analysis; Document user stories and requirements; Collaborate with design and development teams; Support agile ceremonies Product Management; Market Research; Data Analysis; Agile; UX; Customer Interviews; Stakeholder Communication",product manager product lifecycle understand market research fundamental basic data analytic customer centric design awareness scrum kanban basic communication teamwork problem solve adaptability tool jira figma participate product ideation session assist competitor analysis support datum collection analysis document user story requirement collaborate design development team support agile ceremony product management market research datum analysis agile ux customer interview stakeholder communication
PM-F-003,Product Manager,Fresher,0-1,"Product strategy basics; Market research; Data analytics fundamentals; UX principles awareness; Agile methodology knowledge; Communication; Teamwork; Problem-solving; Adaptability; Tools: Confluence, Figma",Support product lifecycle activities; Assist in user research and feedback analysis; Help maintain product documentation; Coordinate with stakeholders; Contribute to backlog refinement and sprint planning,Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication,"Product Manager Product strategy basics; Market research; Data analytics fundamentals; UX principles awareness; Agile methodology knowledge; Communication; Teamwork; Problem-solving; Adaptability; Tools: Confluence, Figma Support product lifecycle activities; Assist in user research and feedback analysis; Help maintain product documentation; Coordinate with stakeholders; Contribute to backlog refinement and sprint planning Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication",product manager product strategy basic market research datum analytic fundamental ux principle awareness agile methodology knowledge communication teamwork problem solve adaptability tool confluence figma support product lifecycle activity assist user research feedback analysis help maintain product documentation coordinate stakeholder contribute backlog refinement sprint planning product management market research datum analysis agile user experience customer interview stakeholder communication
PM-F-004,Product Manager,Fresher,0-1,"Basic product management concepts; Market research and competitor analysis; Data analysis (Excel, SQL basics); UX awareness; Agile (Scrum, Kanban basics); Communication; Teamwork; Problem-solving; Adaptability; Tools: JIRA, Confluence",Assist in product requirement gathering; Support market research and analysis; Collaborate with development and design teams; Help in documenting features and user stories; Participate in sprint meetings; Support tracking of product metrics,Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication,"Product Manager Basic product management concepts; Market research and competitor analysis; Data analysis (Excel, SQL basics); UX awareness; Agile (Scrum, Kanban basics); Communication; Teamwork; Problem-solving; Adaptability; Tools: JIRA, Confluence Assist in product requirement gathering; Support market research and analysis; Collaborate with development and design teams; Help in documenting features and user stories; Participate in sprint meetings; Support tracking of product metrics Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication",product manager basic product management concept market research competitor analysis datum analysis excel sql basic ux awareness agile scrum kanban basic communication teamwork problem solve adaptability tool jira confluence assist product requirement gathering support market research analysis collaborate development design team help document feature user story participate sprint meeting support tracking product metric product management market research datum analysis agile user experience customer interview stakeholder communication
PM-F-005,Product Manager,Fresher,0-1,"Product lifecycle basics; Market research; Data analysis and metrics interpretation; UX principles awareness; Agile knowledge; Communication; Teamwork; Problem-solving; Adaptability; Tools: Figma, JIRA, Confluence",Support product strategy and roadmap planning; Conduct market research; Analyze basic product data; Collaborate with design and development teams; Assist in documenting user stories; Participate in agile ceremonies,Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication,"Product Manager Product lifecycle basics; Market research; Data analysis and metrics interpretation; UX principles awareness; Agile knowledge; Communication; Teamwork; Problem-solving; Adaptability; Tools: Figma, JIRA, Confluence Support product strategy and roadmap planning; Conduct market research; Analyze basic product data; Collaborate with design and development teams; Assist in documenting user stories; Participate in agile ceremonies Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication",product manager product lifecycle basic market research datum analysis metric interpretation ux principle awareness agile knowledge communication teamwork problem solve adaptability tool figma jira confluence support product strategy roadmap planning conduct market research analyze basic product datum collaborate design development team assist document user story participate agile ceremony product management market research datum analysis agile user experience customer interview stakeholder communication
PM-E-006,Product Manager,Experienced,3-5,"Product vision and roadmap development; Advanced data analysis; A/B testing; Cross-functional team leadership; Stakeholder management; UX research integration; Agile leadership; Strategic planning; Metrics-driven growth optimization; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Define product vision and strategy; Lead roadmap planning and prioritization; Drive cross-functional collaboration; Oversee data analysis and experimentation; Conduct user research and journey mapping; Facilitate agile ceremonies; Measure and optimize product performance,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap development; Advanced data analysis; A/B testing; Cross-functional team leadership; Stakeholder management; UX research integration; Agile leadership; Strategic planning; Metrics-driven growth optimization; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau Define product vision and strategy; Lead roadmap planning and prioritization; Drive cross-functional collaboration; Oversee data analysis and experimentation; Conduct user research and journey mapping; Facilitate agile ceremonies; Measure and optimize product performance Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap development advance datum analysis b testing cross functional team leadership stakeholder management ux research integration agile leadership strategic planning metric drive growth optimization tool jira confluence figma mixpanel tableau define product vision strategy lead roadmap planning prioritization drive cross functional collaboration oversee datum analysis experimentation conduct user research journey mapping facilitate agile ceremony measure optimize product performance product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-007,Product Manager,Experienced,4-6,"Product vision and strategy; Roadmap development; Data-driven decision making; Cross-functional team leadership; Stakeholder management; User research and UX integration; Agile facilitation; Sprint planning; Backlog grooming; Tools: JIRA, Confluence, Tableau, Mixpanel","Drive product strategy and roadmap; Collaborate with engineering, design, and marketing teams; Conduct market analysis and user research; Manage product backlog and sprints; Analyze performance metrics; Optimize product growth; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategy; Roadmap development; Data-driven decision making; Cross-functional team leadership; Stakeholder management; User research and UX integration; Agile facilitation; Sprint planning; Backlog grooming; Tools: JIRA, Confluence, Tableau, Mixpanel Drive product strategy and roadmap; Collaborate with engineering, design, and marketing teams; Conduct market analysis and user research; Manage product backlog and sprints; Analyze performance metrics; Optimize product growth; Mentor junior PMs Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategy roadmap development datum drive decision make cross functional team leadership stakeholder management user research ux integration agile facilitation sprint planning backlog grooming tool jira confluence tableau mixpanel drive product strategy roadmap collaborate engineering design marketing team conduct market analysis user research manage product backlog sprint analyze performance metric optimize product growth mentor junior pm product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-008,Product Manager,Experienced,5-7,"Product vision; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder communication; UX research integration; Agile leadership; Strategic planning; Resource allocation; Tools: Figma, Mixpanel, Tableau, GA",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Coordinate with multiple teams; Conduct customer research; Optimize product KPIs; Ensure agile best practices,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder communication; UX research integration; Agile leadership; Strategic planning; Resource allocation; Tools: Figma, Mixpanel, Tableau, GA Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Coordinate with multiple teams; Conduct customer research; Optimize product KPIs; Ensure agile best practices Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap execution advanced analytic b testing cross functional collaboration stakeholder communication ux research integration agile leadership strategic planning resource allocation tool figma mixpanel tableau ga lead product vision strategy oversee roadmap execution drive datum inform decision coordinate multiple team conduct customer research optimize product kpi ensure agile good practice product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-009,Product Manager,Experienced,5-8,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap development datum analysis experimentation cross functional leadership stakeholder management user experience research agile methodology metric drive product growth strategic planning resource prioritization tool jira confluence tableau figma define drive product strategy collaborate engineering design marketing team analyze product metric conduct experiment lead agile ceremony engage stakeholder manage expectation mentor junior pms product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-010,Product Manager,Experienced,6-9,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategic planning roadmap development execution datum analysis b testing cross functional leadership stakeholder management user research integration agile facilitation backlog groom performance tracking tool jira confluence mixpanel ga tableau drive product vision roadmap lead cross functional team oversee product analytic experiment conduct user research ensure agile good practice manage stakeholder communication optimize product performance metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-011,Product Manager,Experienced,7-10,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap planning datum drive decision make cross functional leadership stakeholder management ux research integration agile methodology performance optimization strategic planning resource allocation tool jira figma mixpanel tableau define drive product strategy lead product roadmap execution collaborate team conduct user research analyze metric ensure agile good practice engage stakeholder optimize product growth product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-012,Product Manager,Experienced,8-12,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategy roadmap execution advanced analytic b testing cross functional collaboration stakeholder engagement ux research integration agile leadership backlog groom metric drive growth tool jira confluence figma mixpanel tableau lead product vision strategy oversee roadmap execution drive datum inform decision collaborate team conduct user research ensure agile good practice track optimize growth metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-013,Product Manager,Experienced,9-12,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap development datum analysis experimentation cross functional leadership stakeholder management user experience research agile methodology metric drive product growth strategic planning resource prioritization tool jira confluence tableau figma define drive product strategy collaborate engineering design marketing team analyze product metric conduct experiment lead agile ceremony engage stakeholder manage expectation mentor junior pms product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-014,Product Manager,Experienced,10-15,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategic planning roadmap development execution datum analysis b testing cross functional leadership stakeholder management user research integration agile facilitation backlog groom performance tracking tool jira confluence mixpanel ga tableau drive product vision roadmap lead cross functional team oversee product analytic experiment conduct user research ensure agile good practice manage stakeholder communication optimize product performance metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-015,Product Manager,Experienced,12-15,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap planning datum drive decision make cross functional leadership stakeholder management ux research integration agile methodology performance optimization strategic planning resource allocation tool jira figma mixpanel tableau define drive product strategy lead product roadmap execution collaborate team conduct user research analyze metric ensure agile good practice engage stakeholder optimize product growth product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-016,Product Manager,Experienced,13-15,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategy roadmap execution advanced analytic b testing cross functional collaboration stakeholder engagement ux research integration agile leadership backlog groom metric drive growth tool jira confluence figma mixpanel tableau lead product vision strategy oversee roadmap execution drive datum inform decision collaborate team conduct user research ensure agile good practice track optimize growth metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-017,Product Manager,Experienced,15+,"Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma","Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs",Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap development; Data analysis and experimentation; Cross-functional leadership; Stakeholder management; User experience research; Agile methodologies; Metrics-driven product growth; Strategic planning; Resource prioritization; Tools: JIRA, Confluence, Tableau, Figma Define and drive product strategy; Collaborate with engineering, design, and marketing teams; Analyze product metrics and conduct experiments; Lead agile ceremonies; Engage stakeholders and manage expectations; Mentor junior PMs Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap development datum analysis experimentation cross functional leadership stakeholder management user experience research agile methodology metric drive product growth strategic planning resource prioritization tool jira confluence tableau figma define drive product strategy collaborate engineering design marketing team analyze product metric conduct experiment lead agile ceremony engage stakeholder manage expectation mentor junior pms product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-018,Product Manager,Experienced,15+,"Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau",Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategic planning; Roadmap development and execution; Data analysis and A/B testing; Cross-functional leadership; Stakeholder management; User research integration; Agile facilitation; Backlog grooming; Performance tracking; Tools: JIRA, Confluence, Mixpanel, GA, Tableau Drive product vision and roadmap; Lead cross-functional teams; Oversee product analytics and experiments; Conduct user research; Ensure agile best practices; Manage stakeholder communication; Optimize product performance metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategic planning roadmap development execution datum analysis b testing cross functional leadership stakeholder management user research integration agile facilitation backlog groom performance tracking tool jira confluence mixpanel ga tableau drive product vision roadmap lead cross functional team oversee product analytic experiment conduct user research ensure agile good practice manage stakeholder communication optimize product performance metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-019,Product Manager,Experienced,15+,"Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau",Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and roadmap planning; Data-driven decision making; Cross-functional leadership; Stakeholder management; UX research and integration; Agile methodologies; Performance optimization; Strategic planning; Resource allocation; Tools: JIRA, Figma, Mixpanel, Tableau Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision roadmap planning datum drive decision make cross functional leadership stakeholder management ux research integration agile methodology performance optimization strategic planning resource allocation tool jira figma mixpanel tableau define drive product strategy lead product roadmap execution collaborate team conduct user research analyze metric ensure agile good practice engage stakeholder optimize product growth product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PM-E-020,Product Manager,Experienced,15+,"Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau",Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration,"Product Manager Product vision and strategy; Roadmap execution; Advanced analytics and A/B testing; Cross-functional collaboration; Stakeholder engagement; UX research integration; Agile leadership; Backlog grooming; Metrics-driven growth; Tools: JIRA, Confluence, Figma, Mixpanel, Tableau Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration",product manager product vision strategy roadmap execution advanced analytic b testing cross functional collaboration stakeholder engagement ux research integration agile leadership backlog groom metric drive growth tool jira confluence figma mixpanel tableau lead product vision strategy oversee roadmap execution drive datum inform decision collaborate team conduct user research ensure agile good practice track optimize growth metric product strategy datum drive decision roadmappe agile leadership stakeholder management user center design growth metric cross functional collaboration
PMGR-F-001,Project Manager,Fresher,0-1,"Basic knowledge of project management methodologies (Agile, Scrum, Waterfall); Time management; Problem-solving; Critical thinking; Communication and interpersonal skills; Collaboration and teamwork; Basic budgeting and resource allocation; Familiarity with Microsoft Project, Jira, Trello; KPI tracking and reporting basics; Multitasking",Assist in project planning and scheduling; Support cross-functional team coordination; Track project milestones and KPIs; Document project progress and reports; Participate in team meetings; Help with basic risk and issue identification,Project Management; Agile; Scrum; Waterfall; Time Management; Stakeholder Communication; Resource Allocation; Team Collaboration; KPI Tracking; Microsoft Project,"Project Manager Basic knowledge of project management methodologies (Agile, Scrum, Waterfall); Time management; Problem-solving; Critical thinking; Communication and interpersonal skills; Collaboration and teamwork; Basic budgeting and resource allocation; Familiarity with Microsoft Project, Jira, Trello; KPI tracking and reporting basics; Multitasking Assist in project planning and scheduling; Support cross-functional team coordination; Track project milestones and KPIs; Document project progress and reports; Participate in team meetings; Help with basic risk and issue identification Project Management; Agile; Scrum; Waterfall; Time Management; Stakeholder Communication; Resource Allocation; Team Collaboration; KPI Tracking; Microsoft Project",project manager basic knowledge project management methodology agile scrum waterfall time management problem solve critical thinking communication interpersonal skill collaboration teamwork basic budgeting resource allocation familiarity microsoft project jira trello kpi track report basic multitaske assist project planning scheduling support cross functional team coordination track project milestone kpi document project progress report participate team meeting help basic risk issue identification project management agile scrum waterfall time management stakeholder communication resource allocation team collaboration kpi track microsoft project
