JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
OM-114,Operations Manager,Experienced,5-10,Strategic Planning; Lean Management; Six Sigma; Budgeting; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Improvement,Develop and execute operational strategy; Lead lean and Six Sigma projects; Manage budgets and financial reporting; Oversee team performance and development; Monitor KPIs and operational metrics; Optimize resource allocation and workflows; Coordinate cross-functional projects; Implement ERP/CRM solutions; Drive process automation initiatives; Ensure compliance with operational standards,Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Improvement,Operations Manager Strategic Planning; Lean Management; Six Sigma; Budgeting; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Improvement Develop and execute operational strategy; Lead lean and Six Sigma projects; Manage budgets and financial reporting; Oversee team performance and development; Monitor KPIs and operational metrics; Optimize resource allocation and workflows; Coordinate cross-functional projects; Implement ERP/CRM solutions; Drive process automation initiatives; Ensure compliance with operational standards Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Improvement,operations manager strategic planning; lean management; six sigma; budgeting; financial reporting; team leadership; resource allocation; erp/crm systems; kpi monitoring; process improvement develop and execute operational strategy; lead lean and six sigma projects; manage budgets and financial reporting; oversee team performance and development; monitor kpis and operational metrics; optimize resource allocation and workflows; coordinate cross-functional projects; implement erp/crm solutions; drive process automation initiatives; ensure compliance with operational standards operations management; strategic planning; lean management; six sigma; budgeting; kpi tracking; erp; crm; team leadership; process improvement
OM-115,Operations Manager,Mid-Level,4-7,Team Leadership; Workflow Optimization; Resource Allocation; Scheduling; Data Analysis; ERP/CRM Tools; Budget Monitoring; KPI Tracking; Cross-Functional Collaboration; Problem Solving,Lead operations teams; Optimize workflows and scheduling; Monitor data metrics and KPIs; Collaborate with multiple departments; Track budgets and operational expenses; Implement ERP/CRM solutions; Resolve operational challenges; Support strategic initiatives; Prepare reports and dashboards; Promote process improvements,Operations Management; Team Leadership; Workflow Optimization; Resource Allocation; ERP; CRM; KPI Tracking; Budget Monitoring; Cross-Functional Collaboration; Problem Solving,Operations Manager Team Leadership; Workflow Optimization; Resource Allocation; Scheduling; Data Analysis; ERP/CRM Tools; Budget Monitoring; KPI Tracking; Cross-Functional Collaboration; Problem Solving Lead operations teams; Optimize workflows and scheduling; Monitor data metrics and KPIs; Collaborate with multiple departments; Track budgets and operational expenses; Implement ERP/CRM solutions; Resolve operational challenges; Support strategic initiatives; Prepare reports and dashboards; Promote process improvements Operations Management; Team Leadership; Workflow Optimization; Resource Allocation; ERP; CRM; KPI Tracking; Budget Monitoring; Cross-Functional Collaboration; Problem Solving,operations manager team leadership; workflow optimization; resource allocation; scheduling; data analysis; erp/crm tools; budget monitoring; kpi tracking; cross-functional collaboration; problem solving lead operations teams; optimize workflows and scheduling; monitor data metrics and kpis; collaborate with multiple departments; track budgets and operational expenses; implement erp/crm solutions; resolve operational challenges; support strategic initiatives; prepare reports and dashboards; promote process improvements operations management; team leadership; workflow optimization; resource allocation; erp; crm; kpi tracking; budget monitoring; cross-functional collaboration; problem solving
OM-116,Operations Manager,Experienced,7-12,Strategic Planning; Lean Management; Six Sigma; Budget Management; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Automation,Implement operational strategy; Lead process and efficiency improvement initiatives; Manage budgeting and financial tracking; Oversee team performance; Monitor KPIs and analytics; Coordinate resources and workflows; Implement ERP/CRM solutions; Drive process automation; Ensure compliance; Report performance to leadership,Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Automation,Operations Manager Strategic Planning; Lean Management; Six Sigma; Budget Management; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Automation Implement operational strategy; Lead process and efficiency improvement initiatives; Manage budgeting and financial tracking; Oversee team performance; Monitor KPIs and analytics; Coordinate resources and workflows; Implement ERP/CRM solutions; Drive process automation; Ensure compliance; Report performance to leadership Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Automation,operations manager strategic planning; lean management; six sigma; budget management; financial reporting; team leadership; resource allocation; erp/crm systems; kpi monitoring; process automation implement operational strategy; lead process and efficiency improvement initiatives; manage budgeting and financial tracking; oversee team performance; monitor kpis and analytics; coordinate resources and workflows; implement erp/crm solutions; drive process automation; ensure compliance; report performance to leadership operations management; strategic planning; lean management; six sigma; budgeting; kpi tracking; erp; crm; team leadership; process automation
OM-117,Operations Manager,Fresher,0-1,Basic Team Coordination; Workflow Observation; Time Management; Communication; Collaboration; ERP/CRM Basics; Problem-Solving; Adaptability; Reporting; Process Awareness,Assist with daily operational tasks; Support scheduling and coordination; Observe and document workflows; Prepare reports and dashboards; Learn ERP/CRM tools; Collaborate with teams; Participate in meetings; Identify minor process improvements; Support senior managers; Develop problem-solving skills,Operations Management; Team Coordination; Workflow Observation; ERP; CRM; Time Management; Collaboration; Reporting; Problem Solving; Adaptability,Operations Manager Basic Team Coordination; Workflow Observation; Time Management; Communication; Collaboration; ERP/CRM Basics; Problem-Solving; Adaptability; Reporting; Process Awareness Assist with daily operational tasks; Support scheduling and coordination; Observe and document workflows; Prepare reports and dashboards; Learn ERP/CRM tools; Collaborate with teams; Participate in meetings; Identify minor process improvements; Support senior managers; Develop problem-solving skills Operations Management; Team Coordination; Workflow Observation; ERP; CRM; Time Management; Collaboration; Reporting; Problem Solving; Adaptability,operations manager basic team coordination; workflow observation; time management; communication; collaboration; erp/crm basics; problem-solving; adaptability; reporting; process awareness assist with daily operational tasks; support scheduling and coordination; observe and document workflows; prepare reports and dashboards; learn erp/crm tools; collaborate with teams; participate in meetings; identify minor process improvements; support senior managers; develop problem-solving skills operations management; team coordination; workflow observation; erp; crm; time management; collaboration; reporting; problem solving; adaptability
OM-118,Operations Manager,Mid-Level,3-6,Team Leadership; Scheduling; Process Optimization; Data Analysis; Budget Oversight; ERP/CRM Tools; KPI Monitoring; Cross-Functional Collaboration; Problem Solving; Workflow Automation,Manage daily operations; Optimize team processes and workflows; Monitor KPIs and operational performance; Coordinate cross-department initiatives; Oversee budgets and resource allocation; Implement ERP/CRM tools; Resolve operational issues; Prepare dashboards; Support strategic planning; Drive continuous process improvements,Operations Management; Team Leadership; Process Optimization; Data Analysis; Budgeting; ERP; CRM; KPI Tracking; Workflow Automation; Cross-Functional Collaboration,Operations Manager Team Leadership; Scheduling; Process Optimization; Data Analysis; Budget Oversight; ERP/CRM Tools; KPI Monitoring; Cross-Functional Collaboration; Problem Solving; Workflow Automation Manage daily operations; Optimize team processes and workflows; Monitor KPIs and operational performance; Coordinate cross-department initiatives; Oversee budgets and resource allocation; Implement ERP/CRM tools; Resolve operational issues; Prepare dashboards; Support strategic planning; Drive continuous process improvements Operations Management; Team Leadership; Process Optimization; Data Analysis; Budgeting; ERP; CRM; KPI Tracking; Workflow Automation; Cross-Functional Collaboration,operations manager team leadership; scheduling; process optimization; data analysis; budget oversight; erp/crm tools; kpi monitoring; cross-functional collaboration; problem solving; workflow automation manage daily operations; optimize team processes and workflows; monitor kpis and operational performance; coordinate cross-department initiatives; oversee budgets and resource allocation; implement erp/crm tools; resolve operational issues; prepare dashboards; support strategic planning; drive continuous process improvements operations management; team leadership; process optimization; data analysis; budgeting; erp; crm; kpi tracking; workflow automation; cross-functional collaboration
OM-119,Operations Manager,Experienced,5-10,Strategic Planning; Lean Management; Six Sigma; Budgeting; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Improvement,Develop operational strategies; Lead process improvement initiatives; Manage budgets and financial reporting; Oversee team performance; Monitor KPIs; Optimize workflows and resources; Coordinate cross-functional projects; Implement ERP/CRM solutions; Drive automation initiatives; Ensure compliance with operational standards,Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Improvement,Operations Manager Strategic Planning; Lean Management; Six Sigma; Budgeting; Financial Reporting; Team Leadership; Resource Allocation; ERP/CRM Systems; KPI Monitoring; Process Improvement Develop operational strategies; Lead process improvement initiatives; Manage budgets and financial reporting; Oversee team performance; Monitor KPIs; Optimize workflows and resources; Coordinate cross-functional projects; Implement ERP/CRM solutions; Drive automation initiatives; Ensure compliance with operational standards Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Improvement,operations manager strategic planning; lean management; six sigma; budgeting; financial reporting; team leadership; resource allocation; erp/crm systems; kpi monitoring; process improvement develop operational strategies; lead process improvement initiatives; manage budgets and financial reporting; oversee team performance; monitor kpis; optimize workflows and resources; coordinate cross-functional projects; implement erp/crm solutions; drive automation initiatives; ensure compliance with operational standards operations management; strategic planning; lean management; six sigma; budgeting; kpi tracking; erp; crm; team leadership; process improvement
OM-120,Operations Manager,Mid-Level,4-7,Team Leadership; Workflow Optimization; Resource Allocation; Scheduling; Data Analysis; ERP/CRM Tools; Budget Monitoring; KPI Tracking; Cross-Functional Collaboration; Problem Solving,Lead operations teams; Optimize workflows and schedules; Monitor KPIs and analyze data; Coordinate cross-department projects; Oversee budgets and costs; Implement ERP/CRM solutions; Resolve operational challenges; Prepare dashboards and reports; Support strategic initiatives; Promote process improvements,Operations Management; Team Leadership; Workflow Optimization; Resource Allocation; ERP; CRM; KPI Tracking; Budget Monitoring; Cross-Functional Collaboration; Problem Solving,Operations Manager Team Leadership; Workflow Optimization; Resource Allocation; Scheduling; Data Analysis; ERP/CRM Tools; Budget Monitoring; KPI Tracking; Cross-Functional Collaboration; Problem Solving Lead operations teams; Optimize workflows and schedules; Monitor KPIs and analyze data; Coordinate cross-department projects; Oversee budgets and costs; Implement ERP/CRM solutions; Resolve operational challenges; Prepare dashboards and reports; Support strategic initiatives; Promote process improvements Operations Management; Team Leadership; Workflow Optimization; Resource Allocation; ERP; CRM; KPI Tracking; Budget Monitoring; Cross-Functional Collaboration; Problem Solving,operations manager team leadership; workflow optimization; resource allocation; scheduling; data analysis; erp/crm tools; budget monitoring; kpi tracking; cross-functional collaboration; problem solving lead operations teams; optimize workflows and schedules; monitor kpis and analyze data; coordinate cross-department projects; oversee budgets and costs; implement erp/crm solutions; resolve operational challenges; prepare dashboards and reports; support strategic initiatives; promote process improvements operations management; team leadership; workflow optimization; resource allocation; erp; crm; kpi tracking; budget monitoring; cross-functional collaboration; problem solving
PD-F-001,Product Designer,Fresher,0-1 Years,Figma; Sketch; Adobe Photoshop; Wireframing; Prototyping Basics; User Research Basics; HTML; CSS,Assist in wireframing and prototyping user interfaces; Support user research through surveys and usability testing; Collaborate with senior designers on visual design and layouts; Create responsive design mockups; Contribute ideas during brainstorming and design sessions,Product Design; UI/UX Design; Wireframing; User Research; Figma; Sketch; Adobe Photoshop; Prototyping,Product Designer Figma; Sketch; Adobe Photoshop; Wireframing; Prototyping Basics; User Research Basics; HTML; CSS Assist in wireframing and prototyping user interfaces; Support user research through surveys and usability testing; Collaborate with senior designers on visual design and layouts; Create responsive design mockups; Contribute ideas during brainstorming and design sessions Product Design; UI/UX Design; Wireframing; User Research; Figma; Sketch; Adobe Photoshop; Prototyping,product designer figma; sketch; adobe photoshop; wireframing; prototyping basics; user research basics; html; css assist in wireframing and prototyping user interfaces; support user research through surveys and usability testing; collaborate with senior designers on visual design and layouts; create responsive design mockups; contribute ideas during brainstorming and design sessions product design; ui/ux design; wireframing; user research; figma; sketch; adobe photoshop; prototyping
PD-F-002,Product Designer,Fresher,0-1 Years,Figma; Adobe Illustrator; Sketch; Color Theory; Typography; User Flows; HTML; CSS,Create low-fidelity prototypes for new product features; Support usability testing sessions; Assist in building information architecture diagrams; Collaborate with developers for front-end consistency; Document design decisions and iterations,Product Design; User Flows; Typography; Adobe Illustrator; Wireframing; UI/UX Design,Product Designer Figma; Adobe Illustrator; Sketch; Color Theory; Typography; User Flows; HTML; CSS Create low-fidelity prototypes for new product features; Support usability testing sessions; Assist in building information architecture diagrams; Collaborate with developers for front-end consistency; Document design decisions and iterations Product Design; User Flows; Typography; Adobe Illustrator; Wireframing; UI/UX Design,product designer figma; adobe illustrator; sketch; color theory; typography; user flows; html; css create low-fidelity prototypes for new product features; support usability testing sessions; assist in building information architecture diagrams; collaborate with developers for front-end consistency; document design decisions and iterations product design; user flows; typography; adobe illustrator; wireframing; ui/ux design
PD-F-003,Product Designer,Fresher,0-1 Years,Sketch; Figma; Adobe XD; Wireframing; Responsive Design; Basic JavaScript,Assist in creating mobile-first design prototypes; Support design team in conducting heuristic evaluations; Create user personas under guidance; Contribute to maintaining design assets; Participate in design reviews and feedback sessions,Wireframing; Responsive Design; User Research; Adobe XD; Sketch; Product Design,Product Designer Sketch; Figma; Adobe XD; Wireframing; Responsive Design; Basic JavaScript Assist in creating mobile-first design prototypes; Support design team in conducting heuristic evaluations; Create user personas under guidance; Contribute to maintaining design assets; Participate in design reviews and feedback sessions Wireframing; Responsive Design; User Research; Adobe XD; Sketch; Product Design,product designer sketch; figma; adobe xd; wireframing; responsive design; basic javascript assist in creating mobile-first design prototypes; support design team in conducting heuristic evaluations; create user personas under guidance; contribute to maintaining design assets; participate in design reviews and feedback sessions wireframing; responsive design; user research; adobe xd; sketch; product design
PD-F-004,Product Designer,Fresher,0-1 Years,Figma; Sketch; Adobe Photoshop; User Research Basics; Prototyping Basics; Teamwork; Creativity,Collaborate with UX researchers to translate findings into design ideas; Assist in creating presentation decks for client demos; Contribute to UI style guides; Perform basic usability tests on prototypes; Support design documentation processes,Product Design; UI/UX Design; Creativity; Wireframing; User Research; Teamwork,Product Designer Figma; Sketch; Adobe Photoshop; User Research Basics; Prototyping Basics; Teamwork; Creativity Collaborate with UX researchers to translate findings into design ideas; Assist in creating presentation decks for client demos; Contribute to UI style guides; Perform basic usability tests on prototypes; Support design documentation processes Product Design; UI/UX Design; Creativity; Wireframing; User Research; Teamwork,product designer figma; sketch; adobe photoshop; user research basics; prototyping basics; teamwork; creativity collaborate with ux researchers to translate findings into design ideas; assist in creating presentation decks for client demos; contribute to ui style guides; perform basic usability tests on prototypes; support design documentation processes product design; ui/ux design; creativity; wireframing; user research; teamwork
PD-F-005,Product Designer,Fresher,0-1 Years,Figma; Adobe XD; Sketch; User Flows; Wireframing; HTML; CSS,Develop wireframes and mockups for web and mobile apps; Assist in user journey mapping exercises; Collaborate with engineering teams for handoff; Apply visual design fundamentals to prototypes; Support usability studies and document results,User Flows; Wireframing; Prototyping; Product Design; Adobe XD; Figma,Product Designer Figma; Adobe XD; Sketch; User Flows; Wireframing; HTML; CSS Develop wireframes and mockups for web and mobile apps; Assist in user journey mapping exercises; Collaborate with engineering teams for handoff; Apply visual design fundamentals to prototypes; Support usability studies and document results User Flows; Wireframing; Prototyping; Product Design; Adobe XD; Figma,product designer figma; adobe xd; sketch; user flows; wireframing; html; css develop wireframes and mockups for web and mobile apps; assist in user journey mapping exercises; collaborate with engineering teams for handoff; apply visual design fundamentals to prototypes; support usability studies and document results user flows; wireframing; prototyping; product design; adobe xd; figma
PD-F-006,Product Designer,Fresher,0-1 Years,Sketch; Adobe Illustrator; Figma; Color Theory; Typography; Creativity; Prototyping,Assist in designing visual assets for applications; Contribute to creating low-fidelity prototypes; Support testing of design concepts with users; Collaborate on iterative design improvements; Maintain organized design documentation,Product Design; Adobe Illustrator; Typography; Wireframing; UI/UX Design; Prototyping,Product Designer Sketch; Adobe Illustrator; Figma; Color Theory; Typography; Creativity; Prototyping Assist in designing visual assets for applications; Contribute to creating low-fidelity prototypes; Support testing of design concepts with users; Collaborate on iterative design improvements; Maintain organized design documentation Product Design; Adobe Illustrator; Typography; Wireframing; UI/UX Design; Prototyping,product designer sketch; adobe illustrator; figma; color theory; typography; creativity; prototyping assist in designing visual assets for applications; contribute to creating low-fidelity prototypes; support testing of design concepts with users; collaborate on iterative design improvements; maintain organized design documentation product design; adobe illustrator; typography; wireframing; ui/ux design; prototyping
PD-F-007,Product Designer,Fresher,0-1 Years,Figma; Adobe XD; Sketch; Information Architecture Basics; Wireframing; HTML; CSS,Assist in creating design sitemaps and navigation flows; Participate in brainstorming and ideation sessions; Create mockups for new feature development; Perform competitor design benchmarking; Support development teams with design files,Information Architecture; Wireframing; UI/UX Design; Product Design; Adobe XD; Sketch,Product Designer Figma; Adobe XD; Sketch; Information Architecture Basics; Wireframing; HTML; CSS Assist in creating design sitemaps and navigation flows; Participate in brainstorming and ideation sessions; Create mockups for new feature development; Perform competitor design benchmarking; Support development teams with design files Information Architecture; Wireframing; UI/UX Design; Product Design; Adobe XD; Sketch,product designer figma; adobe xd; sketch; information architecture basics; wireframing; html; css assist in creating design sitemaps and navigation flows; participate in brainstorming and ideation sessions; create mockups for new feature development; perform competitor design benchmarking; support development teams with design files information architecture; wireframing; ui/ux design; product design; adobe xd; sketch
PD-F-008,Product Designer,Fresher,0-1 Years,Figma; Adobe Photoshop; Sketch; Prototyping Basics; Creativity; User Flows,Assist with prototyping product features; Document feedback from design review sessions; Support visual consistency in designs; Perform user research under guidance; Collaborate with engineers to test UI components,Prototyping; UI/UX Design; User Research; Figma; Sketch; Product Design,Product Designer Figma; Adobe Photoshop; Sketch; Prototyping Basics; Creativity; User Flows Assist with prototyping product features; Document feedback from design review sessions; Support visual consistency in designs; Perform user research under guidance; Collaborate with engineers to test UI components Prototyping; UI/UX Design; User Research; Figma; Sketch; Product Design,product designer figma; adobe photoshop; sketch; prototyping basics; creativity; user flows assist with prototyping product features; document feedback from design review sessions; support visual consistency in designs; perform user research under guidance; collaborate with engineers to test ui components prototyping; ui/ux design; user research; figma; sketch; product design
PD-F-009,Product Designer,Fresher,0-1 Years,Figma; Sketch; Adobe Illustrator; Typography; Color Theory; Wireframing,Design visual layouts for internal projects; Assist in preparing clickable prototypes; Participate in user flow design discussions; Apply color theory to UI screens; Contribute to accessibility-focused design experiments,Typography; Color Theory; Wireframing; Product Design; Adobe Illustrator; UI/UX,Product Designer Figma; Sketch; Adobe Illustrator; Typography; Color Theory; Wireframing Design visual layouts for internal projects; Assist in preparing clickable prototypes; Participate in user flow design discussions; Apply color theory to UI screens; Contribute to accessibility-focused design experiments Typography; Color Theory; Wireframing; Product Design; Adobe Illustrator; UI/UX,product designer figma; sketch; adobe illustrator; typography; color theory; wireframing design visual layouts for internal projects; assist in preparing clickable prototypes; participate in user flow design discussions; apply color theory to ui screens; contribute to accessibility-focused design experiments typography; color theory; wireframing; product design; adobe illustrator; ui/ux
PD-F-010,Product Designer,Fresher,0-1 Years,Figma; Adobe XD; Sketch; HTML; CSS; User Research Basics,Assist in conducting user research interviews; Create prototypes to test design hypotheses; Document results from usability sessions; Support agile sprint planning with design tasks; Collaborate with senior product designers on design systems,User Research; Wireframing; Product Design; Figma; Adobe XD; Prototyping,Product Designer Figma; Adobe XD; Sketch; HTML; CSS; User Research Basics Assist in conducting user research interviews; Create prototypes to test design hypotheses; Document results from usability sessions; Support agile sprint planning with design tasks; Collaborate with senior product designers on design systems User Research; Wireframing; Product Design; Figma; Adobe XD; Prototyping,product designer figma; adobe xd; sketch; html; css; user research basics assist in conducting user research interviews; create prototypes to test design hypotheses; document results from usability sessions; support agile sprint planning with design tasks; collaborate with senior product designers on design systems user research; wireframing; product design; figma; adobe xd; prototyping
PD-E-011,Product Designer,Experienced,2-4 Years,Figma; Sketch; Adobe XD; Design Systems; A/B Testing; HTML; CSS; JavaScript,Lead end-to-end product design projects; Develop and maintain scalable design systems; Collaborate with engineers to implement designs; Use data-driven methods to improve user flows; Facilitate design sprint workshops,Design Systems; UI/UX Design; A/B Testing; Product Design Strategy; Agile; Figma,Product Designer Figma; Sketch; Adobe XD; Design Systems; A/B Testing; HTML; CSS; JavaScript Lead end-to-end product design projects; Develop and maintain scalable design systems; Collaborate with engineers to implement designs; Use data-driven methods to improve user flows; Facilitate design sprint workshops Design Systems; UI/UX Design; A/B Testing; Product Design Strategy; Agile; Figma,product designer figma; sketch; adobe xd; design systems; a/b testing; html; css; javascript lead end-to-end product design projects; develop and maintain scalable design systems; collaborate with engineers to implement designs; use data-driven methods to improve user flows; facilitate design sprint workshops design systems; ui/ux design; a/b testing; product design strategy; agile; figma
PD-E-012,Product Designer,Experienced,3-5 Years,Figma; InVision; Adobe Creative Suite; Prototyping; Agile Methods; User Testing,Create high-fidelity prototypes for multi-platform apps; Conduct usability testing and incorporate findings; Collaborate with cross-functional teams for product launches; Optimize design workflows using agile practices; Mentor junior designers in design methodologies,Prototyping; Agile; Adobe Creative Suite; Product Design; UX/UI Design; Mentoring,Product Designer Figma; InVision; Adobe Creative Suite; Prototyping; Agile Methods; User Testing Create high-fidelity prototypes for multi-platform apps; Conduct usability testing and incorporate findings; Collaborate with cross-functional teams for product launches; Optimize design workflows using agile practices; Mentor junior designers in design methodologies Prototyping; Agile; Adobe Creative Suite; Product Design; UX/UI Design; Mentoring,product designer figma; invision; adobe creative suite; prototyping; agile methods; user testing create high-fidelity prototypes for multi-platform apps; conduct usability testing and incorporate findings; collaborate with cross-functional teams for product launches; optimize design workflows using agile practices; mentor junior designers in design methodologies prototyping; agile; adobe creative suite; product design; ux/ui design; mentoring
PD-E-013,Product Designer,Experienced,4-6 Years,Figma; Sketch; Adobe Illustrator; Design Thinking; A/B Testing; HTML; CSS,Drive product design strategy and execution; Conduct design thinking workshops; Manage stakeholder alignment for product features; Analyze design performance through user metrics; Develop accessibility-compliant design solutions,Product Design Strategy; Design Thinking; UX/UI Design; Accessibility; Stakeholder Management; Figma,Product Designer Figma; Sketch; Adobe Illustrator; Design Thinking; A/B Testing; HTML; CSS Drive product design strategy and execution; Conduct design thinking workshops; Manage stakeholder alignment for product features; Analyze design performance through user metrics; Develop accessibility-compliant design solutions Product Design Strategy; Design Thinking; UX/UI Design; Accessibility; Stakeholder Management; Figma,product designer figma; sketch; adobe illustrator; design thinking; a/b testing; html; css drive product design strategy and execution; conduct design thinking workshops; manage stakeholder alignment for product features; analyze design performance through user metrics; develop accessibility-compliant design solutions product design strategy; design thinking; ux/ui design; accessibility; stakeholder management; figma
PD-E-014,Product Designer,Experienced,5+ Years,Figma; Sketch; InVision; Design Systems; Leadership; Agile Methods,"Own end-to-end design process for key products; Lead creation of design systems at scale; Mentor and coach junior designers; Drive alignment across product, engineering, and design teams; Implement data-driven improvements to UX",Leadership; Design Systems; UX/UI Design; Agile; Stakeholder Alignment; Product Design Strategy,"Product Designer Figma; Sketch; InVision; Design Systems; Leadership; Agile Methods Own end-to-end design process for key products; Lead creation of design systems at scale; Mentor and coach junior designers; Drive alignment across product, engineering, and design teams; Implement data-driven improvements to UX Leadership; Design Systems; UX/UI Design; Agile; Stakeholder Alignment; Product Design Strategy","product designer figma; sketch; invision; design systems; leadership; agile methods own end-to-end design process for key products; lead creation of design systems at scale; mentor and coach junior designers; drive alignment across product, engineering, and design teams; implement data-driven improvements to ux leadership; design systems; ux/ui design; agile; stakeholder alignment; product design strategy"
PD-E-015,Product Designer,Experienced,3-6 Years,Figma; Adobe Creative Suite; Marvel; Agile Methods; Data-Driven UX; User Testing,"Collaborate with product managers on product vision; Design interactive, high-fidelity prototypes; Implement analytics to inform design iterations; Contribute to A/B testing and design optimizations; Lead design sprint activities for new features",Product Design Strategy; UX/UI Design; Agile; Data-Driven UX; Prototyping; A/B Testing,"Product Designer Figma; Adobe Creative Suite; Marvel; Agile Methods; Data-Driven UX; User Testing Collaborate with product managers on product vision; Design interactive, high-fidelity prototypes; Implement analytics to inform design iterations; Contribute to A/B testing and design optimizations; Lead design sprint activities for new features Product Design Strategy; UX/UI Design; Agile; Data-Driven UX; Prototyping; A/B Testing","product designer figma; adobe creative suite; marvel; agile methods; data-driven ux; user testing collaborate with product managers on product vision; design interactive, high-fidelity prototypes; implement analytics to inform design iterations; contribute to a/b testing and design optimizations; lead design sprint activities for new features product design strategy; ux/ui design; agile; data-driven ux; prototyping; a/b testing"
PD-E-016,Product Designer,Experienced,2-5 Years,Figma; Sketch; Adobe XD; Front-End Collaboration; Design Systems,Design responsive web and mobile experiences; Collaborate closely with front-end developers; Maintain and update shared design systems; Ensure accessibility compliance across designs; Present design concepts to stakeholders,Product Design; UX/UI; Accessibility; Design Systems; Collaboration; Figma,Product Designer Figma; Sketch; Adobe XD; Front-End Collaboration; Design Systems Design responsive web and mobile experiences; Collaborate closely with front-end developers; Maintain and update shared design systems; Ensure accessibility compliance across designs; Present design concepts to stakeholders Product Design; UX/UI; Accessibility; Design Systems; Collaboration; Figma,product designer figma; sketch; adobe xd; front-end collaboration; design systems design responsive web and mobile experiences; collaborate closely with front-end developers; maintain and update shared design systems; ensure accessibility compliance across designs; present design concepts to stakeholders product design; ux/ui; accessibility; design systems; collaboration; figma
PD-E-017,Product Designer,Experienced,3-5 Years,Figma; Adobe Illustrator; Design Systems; Prototyping; Usability Testing,Conduct large-scale usability testing; Manage cross-team design reviews; Implement design system components; Create data-informed UI improvements; Facilitate workshops for product innovation,Product Design; Usability Testing; Design Systems; Prototyping; Figma; Product Innovation,Product Designer Figma; Adobe Illustrator; Design Systems; Prototyping; Usability Testing Conduct large-scale usability testing; Manage cross-team design reviews; Implement design system components; Create data-informed UI improvements; Facilitate workshops for product innovation Product Design; Usability Testing; Design Systems; Prototyping; Figma; Product Innovation,product designer figma; adobe illustrator; design systems; prototyping; usability testing conduct large-scale usability testing; manage cross-team design reviews; implement design system components; create data-informed ui improvements; facilitate workshops for product innovation product design; usability testing; design systems; prototyping; figma; product innovation
PD-E-018,Product Designer,Experienced,4-6 Years,Figma; Sketch; Adobe XD; Agile; User Testing; A/B Testing,Lead iterative product design cycles; Introduce new prototyping tools to the team; Use analytics dashboards to evaluate designs; Collaborate with engineering on design handoffs; Mentor interns and junior designers,UX/UI Design; Agile; A/B Testing; Product Design; Mentoring; Prototyping,Product Designer Figma; Sketch; Adobe XD; Agile; User Testing; A/B Testing Lead iterative product design cycles; Introduce new prototyping tools to the team; Use analytics dashboards to evaluate designs; Collaborate with engineering on design handoffs; Mentor interns and junior designers UX/UI Design; Agile; A/B Testing; Product Design; Mentoring; Prototyping,product designer figma; sketch; adobe xd; agile; user testing; a/b testing lead iterative product design cycles; introduce new prototyping tools to the team; use analytics dashboards to evaluate designs; collaborate with engineering on design handoffs; mentor interns and junior designers ux/ui design; agile; a/b testing; product design; mentoring; prototyping
PD-E-019,Product Designer,Experienced,5+ Years,Figma; InVision; Design Systems; Agile Methods; Leadership; Data Analytics,Lead strategic design initiatives for flagship products; Manage and scale design teams; Align product design with business objectives; Measure design success using analytics; Drive innovation in design processes,Product Design Strategy; Leadership; Agile; Data Analytics; Design Systems; Innovation,Product Designer Figma; InVision; Design Systems; Agile Methods; Leadership; Data Analytics Lead strategic design initiatives for flagship products; Manage and scale design teams; Align product design with business objectives; Measure design success using analytics; Drive innovation in design processes Product Design Strategy; Leadership; Agile; Data Analytics; Design Systems; Innovation,product designer figma; invision; design systems; agile methods; leadership; data analytics lead strategic design initiatives for flagship products; manage and scale design teams; align product design with business objectives; measure design success using analytics; drive innovation in design processes product design strategy; leadership; agile; data analytics; design systems; innovation
